,user,cat,regularitynbFollowing,regularitynbCatchup,regularitynbIndependant,nbVideos,regularitybehavior,regularityClasses,features,probability,prediction
235,Tojo,Ordinary - Registered,0.25,0.75,0.0,12.0,Catch-upper,2,"[0.25,0.75,0.0]","[0.38778242913983063,5.85689422751798e-16,0.6122175708601687]",2
236,tomaz1961,Ordinary - Registered,0.6666666666666666,0.16666666666666666,0.16666666666666666,12.0,Follower,0,"[0.6666666666666666,0.16666666666666666,0.16666666666666666]","[0.8020297634664405,4.96135831520432e-16,0.19797023653355905]",0
237,tomba,Ordinary - Registered,0.5555555555555556,0.4444444444444444,0.0,9.0,Follower,0,"[0.5555555555555556,0.4444444444444444,0.0]","[0.692437697125412,4.594273227603759e-16,0.3075623028745875]",0
238,Tome,Ordinary - Registered,0.7142857142857143,0.2857142857142857,0.0,7.0,Follower,0,"[0.7142857142857143,0.2857142857142857,0.0]","[0.8083659725910066,6.132898422692097e-16,0.19163402740899274]",0
239,Tomica,Ordinary - Registered,1.0,0.0,0.0,7.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
240,Tomislav Cipcic,Ordinary - Registered,0.25,0.25,0.5,4.0,Independant,1,"[0.25,0.25,0.5]","[0.7149122452387098,6.34149543599284e-16,0.2850877547612896]",0
241,TonCa,Ordinary - Registered,0.3076923076923077,0.23076923076923078,0.46153846153846156,13.0,Mixed - No predominent behavior,3,"[0.3076923076923077,0.23076923076923078,0.46153846153846156]","[0.7175118905994693,5.36876218577323e-16,0.2824881094005301]",0
242,toni88,Ordinary - Registered,0.25,0.5,0.25,12.0,Catch-upper,2,"[0.25,0.5,0.25]","[0.5869809335981859,3.832615637702713e-16,0.4130190664018137]",0
243,Tpk,Ordinary - Registered,0.7142857142857143,0.14285714285714285,0.14285714285714285,7.0,Follower,0,"[0.7142857142857143,0.14285714285714285,0.14285714285714285]","[0.8219738864322619,5.745325197014513e-16,0.1780261135677376]",0
244,Trojan,Ordinary - Registered,0.8888888888888888,0.0,0.1111111111111111,9.0,Follower,0,"[0.8888888888888888,0.0,0.1111111111111111]","[0.8875037551532405,1.2922971666775863e-15,0.11249624484675819]",0
245,Urle,Ordinary - Registered,0.07692307692307693,0.15384615384615385,0.7692307692307693,13.0,Independant,1,"[0.07692307692307693,0.15384615384615385,0.7692307692307693]","[0.7881417363307044,3.5633816375036935e-15,0.2118582636692921]",0
246,Urosv,Ordinary - Registered,0.8333333333333334,0.16666666666666666,0.0,12.0,Follower,0,"[0.8333333333333334,0.16666666666666666,0.0]","[0.8694917876908929,9.384000132892502e-16,0.13050821230910617]",0
247,vanja123,Ordinary - Registered,0.6,0.4,0.0,5.0,Follower,0,"[0.6,0.4,0.0]","[0.7289850657175401,4.831179648954612e-16,0.2710149342824595]",0
248,Vedran,Ordinary - Registered,0.5454545454545454,0.09090909090909091,0.36363636363636365,11.0,Follower,0,"[0.5454545454545454,0.09090909090909091,0.36363636363636365]","[0.7716374594861168,5.295427623709807e-16,0.22836254051388266]",0
249,Vedran_499,Ordinary - Registered,0.42857142857142855,0.14285714285714285,0.42857142857142855,7.0,Mixed - No predominent behavior,3,"[0.42857142857142855,0.14285714285714285,0.42857142857142855]","[0.7445499905005674,5.20707772382341e-16,0.25545000949943214]",0
250,vedrana,Ordinary - Registered,0.5,0.25,0.25,4.0,Follower,0,"[0.5,0.25,0.25]","[0.7344248118090032,3.651943863197098e-16,0.2655751881909964]",0
251,vibord,Ordinary - Registered,0.15384615384615385,0.23076923076923078,0.6153846153846154,13.0,Independant,1,"[0.15384615384615385,0.23076923076923078,0.6153846153846154]","[0.7393816223691263,1.196508288042975e-15,0.2606183776308724]",0
252,vid,Ordinary - Registered,0.2727272727272727,0.36363636363636365,0.36363636363636365,11.0,Mixed - No predominent behavior,3,"[0.2727272727272727,0.36363636363636365,0.36363636363636365]","[0.6651834077101804,4.1485742429080583e-16,0.33481659228981914]",0
253,Vido,Ordinary - Registered,0.5,0.5,0.0,4.0,Follower,0,"[0.5,0.5,0.0]","[0.6426276043455645,4.454524995303734e-16,0.357372395654435]",0
254,Vido Repanšek,Ordinary - Registered,0.75,0.25,0.0,4.0,Follower,0,"[0.75,0.25,0.0]","[0.8288912038783428,6.83327408995846e-16,0.17110879612165658]",0
255,Viktor Vic,Ordinary - Registered,0.6363636363636364,0.09090909090909091,0.2727272727272727,11.0,Follower,0,"[0.6363636363636364,0.09090909090909091,0.2727272727272727]","[0.7968429203107418,5.372433029730962e-16,0.20315707968925767]",0
256,vini,Ordinary - Registered,0.1,0.0,0.9,10.0,Independant,1,"[0.1,0.0,0.9]","[0.8165073072992104,1.0801883388968614e-14,0.1834926927007788]",0
257,Vlado,Ordinary - Registered,0.8181818181818182,0.0,0.18181818181818182,11.0,Follower,0,"[0.8181818181818182,0.0,0.18181818181818182]","[0.8613048164864371,9.838689101574229e-16,0.13869518351356197]",0
258,Vlajko,Ordinary - Registered,0.15384615384615385,0.0,0.8461538461538461,13.0,Independant,1,"[0.15384615384615385,0.0,0.8461538461538461]","[0.7998595672483515,6.457023186378508e-15,0.2001404327516421]",0
259,Vlasta Svetina,Ordinary - Registered,0.0,0.0,1.0,12.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
260,wavemaker,Ordinary - Registered,0.4166666666666667,0.4166666666666667,0.16666666666666666,12.0,Mixed - No predominent behavior,3,"[0.4166666666666667,0.4166666666666667,0.16666666666666666]","[0.6552905671498367,3.340168964501181e-16,0.3447094328501631]",0
261,x,Ordinary - Registered,0.0,0.0,1.0,10.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
262,Žanetic,Ordinary - Registered,0.07692307692307693,0.46153846153846156,0.46153846153846156,13.0,Mixed - No predominent behavior,3,"[0.07692307692307693,0.46153846153846156,0.46153846153846156]","[0.6404556442857156,7.886537494694715e-16,0.3595443557142838]",0
263,Zdenko,Ordinary - Registered,0.2,0.4,0.4,5.0,Mixed - No predominent behavior,3,"[0.2,0.4,0.4]","[0.6517974602400274,4.966385462109875e-16,0.3482025397599722]",0
264,Zdenko Škrlj,Ordinary - Registered,0.38461538461538464,0.07692307692307693,0.5384615384615384,13.0,Independant,1,"[0.38461538461538464,0.07692307692307693,0.5384615384615384]","[0.7531853541555773,8.147389011184343e-16,0.24681464584442192]",0
265,Zdravko,Ordinary - Registered,0.3076923076923077,0.15384615384615385,0.5384615384615384,13.0,Independant,1,"[0.3076923076923077,0.15384615384615385,0.5384615384615384]","[0.7394463566974655,7.516520031991615e-16,0.26055364330253367]",0
266,Živko Joncic,Ordinary - Registered,0.07692307692307693,0.8461538461538461,0.07692307692307693,13.0,Catch-upper,2,"[0.07692307692307693,0.8461538461538461,0.07692307692307693]","[0.29838200785010865,8.286659623511067e-16,0.7016179921498905]",2
267,zvjezdana,Ordinary - Registered,0.4,0.4,0.2,5.0,Mixed - No predominent behavior,3,"[0.4,0.4,0.2]","[0.6592889461355764,3.3114148425961866e-16,0.34071105386442324]",0
268,Zvonimir Matic,Ordinary - Registered,0.25,0.75,0.0,4.0,Catch-upper,2,"[0.25,0.75,0.0]","[0.38778242913983063,5.85689422751798e-16,0.6122175708601687]",2
269,003136ec-fd3a-908e-de7e-45301e3b,Ordinary - Unregistered,0.4,0.6,0.0,5.0,Catch-upper,2,"[0.4,0.6,0.0]","[0.5438139050007179,4.59159994009093e-16,0.45618609499928153]",0
270,0064c3fd-7e6e-425c-f754-34b889c8,Ordinary - Unregistered,0.0,0.0,1.0,6.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
271,037820a7-a143-422c-3ebd-3553d373,Ordinary - Unregistered,0.14285714285714285,0.8571428571428571,0.0,7.0,Catch-upper,2,"[0.14285714285714285,0.8571428571428571,0.0]","[0.28498293097706867,8.0435296392901e-16,0.7150170690229304]",2
272,04745589-295d-158e-c6c0-ef24f730,Ordinary - Unregistered,1.0,0.0,0.0,4.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
273,04a7d779-f053-b1a3-386e-82d69979,Ordinary - Unregistered,0.0,0.0,1.0,7.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
274,068616a9-816f-e8e4-d737-6ddba1df,Ordinary - Unregistered,0.0,0.0,1.0,4.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
275,06f2e041-7a2d-a0ab-5f48-fd01f0a2,Ordinary - Unregistered,0.09090909090909091,0.9090909090909091,0.0,11.0,Catch-upper,2,"[0.09090909090909091,0.9090909090909091,0.0]","[0.24086524661110698,9.803981105487138e-16,0.759134753388892]",2
276,0781bbba-c179-f93c-1116-8d684911,Ordinary - Unregistered,0.0,0.0,1.0,5.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
277,08ee9ac0-7656-2b25-ce41-b44d758e,Ordinary - Unregistered,1.0,0.0,0.0,4.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
278,0a84077c-d3fa-56fc-803c-a863ca7e,Ordinary - Unregistered,0.0,0.0,1.0,4.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
279,0c9621b0-ff94-77e8-727f-5420882d,Ordinary - Unregistered,1.0,0.0,0.0,6.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
280,0e59235e-e51a-a5cd-e0ba-0fffe847,Ordinary - Unregistered,0.09090909090909091,0.9090909090909091,0.0,11.0,Catch-upper,2,"[0.09090909090909091,0.9090909090909091,0.0]","[0.24086524661110698,9.803981105487138e-16,0.759134753388892]",2
281,101c246c-3f77-d919-ca38-8d19141e,Ordinary - Unregistered,0.0,0.0,1.0,4.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
282,10355f7a-f86a-830c-cbf1-fb3c40b6,Ordinary - Unregistered,0.0,0.0,1.0,4.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
283,135b42ab-ac52-d14a-c37c-6ffeca28,Ordinary - Unregistered,0.0,0.0,1.0,8.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
284,1459b8fd-ecab-4e30-1fc9-3d649648,Ordinary - Unregistered,0.14285714285714285,0.8571428571428571,0.0,7.0,Catch-upper,2,"[0.14285714285714285,0.8571428571428571,0.0]","[0.28498293097706867,8.0435296392901e-16,0.7150170690229304]",2
285,1496b095-5b5f-4c47-5066-49bcf5d6,Ordinary - Unregistered,0.25,0.75,0.0,4.0,Catch-upper,2,"[0.25,0.75,0.0]","[0.38778242913983063,5.85689422751798e-16,0.6122175708601687]",2
286,14a5fec5-bb5b-cac7-e40e-9a363e5c,Ordinary - Unregistered,0.25,0.5,0.25,4.0,Catch-upper,2,"[0.25,0.5,0.25]","[0.5869809335981859,3.832615637702713e-16,0.4130190664018137]",0
287,16ba8f74-d9b7-c724-98c5-f31f43be,Ordinary - Unregistered,0.8333333333333334,0.16666666666666666,0.0,6.0,Follower,0,"[0.8333333333333334,0.16666666666666666,0.0]","[0.8694917876908929,9.384000132892502e-16,0.13050821230910617]",0
288,17b4a5d5-5e2a-5bc2-a4e6-25e3d1d4,Ordinary - Unregistered,0.125,0.875,0.0,8.0,Catch-upper,2,"[0.125,0.875,0.0]","[0.2693310913533239,8.581373495913879e-16,0.7306689086466753]",2
289,195b9f52-3731-37a7-2c74-19d11cb6,Ordinary - Unregistered,0.0,0.0,1.0,7.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
290,196bc15c-4aac-31e9-7c5d-3599ce10,Ordinary - Unregistered,0.2,0.0,0.8,5.0,Independant,1,"[0.2,0.0,0.8]","[0.7875815742115494,4.333380927131364e-15,0.21241842578844633]",0
291,1acb1c12-47e9-e408-eaf9-8167947a,Ordinary - Unregistered,1.0,0.0,0.0,4.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
292,1b1cd7ac-2f24-1493-5d7e-d7873af1,Ordinary - Unregistered,0.75,0.0,0.25,4.0,Follower,0,"[0.75,0.0,0.25]","[0.8362316340390517,8.206072365516757e-16,0.1637683659609476]",0
293,1beb31a1-0aea-018e-a7e1-82085ffa,Ordinary - Unregistered,0.0,0.0,1.0,4.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
294,1c09a110-d9c3-2442-9f5d-aee802c0,Ordinary - Unregistered,0.25,0.75,0.0,4.0,Catch-upper,2,"[0.25,0.75,0.0]","[0.38778242913983063,5.85689422751798e-16,0.6122175708601687]",2
295,1cb07e56-7b73-0087-0a17-3e9c1f88,Ordinary - Unregistered,0.5,0.5,0.0,8.0,Follower,0,"[0.5,0.5,0.0]","[0.6426276043455645,4.454524995303734e-16,0.357372395654435]",0
296,1d3ed189-1162-0dd0-bcb2-fda83a50,Ordinary - Unregistered,0.8333333333333334,0.0,0.16666666666666666,6.0,Follower,0,"[0.8333333333333334,0.0,0.16666666666666666]","[0.8669593144615683,1.0356098473516016e-15,0.13304068553843074]",0
297,1d66d118-9cc1-c6cd-c61c-02ca2ddc,Ordinary - Unregistered,0.4,0.6,0.0,5.0,Catch-upper,2,"[0.4,0.6,0.0]","[0.5438139050007179,4.59159994009093e-16,0.45618609499928153]",0
298,1d90b45b-4d8d-42a1-43cd-38e1a241,Ordinary - Unregistered,0.8,0.0,0.2,5.0,Follower,0,"[0.8,0.0,0.2]","[0.8545338847053013,9.300201774610195e-16,0.1454661152946978]",0
299,1e81aa64-c3c9-ee4f-ce3c-c4248be0,Ordinary - Unregistered,0.0,0.0,1.0,5.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
300,1f7f3fd7-7087-1461-cf43-9add2172,Ordinary - Unregistered,0.75,0.25,0.0,4.0,Follower,0,"[0.75,0.25,0.0]","[0.8288912038783428,6.83327408995846e-16,0.17110879612165658]",0
301,1f96865d-62d4-b049-1788-cfccf324,Ordinary - Unregistered,1.0,0.0,0.0,4.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
302,20e2fc85-7d0f-8a2c-b651-4b811a97,Ordinary - Unregistered,0.3333333333333333,0.16666666666666666,0.5,6.0,Mixed - No predominent behavior,3,"[0.3333333333333333,0.16666666666666666,0.5]","[0.7352008312421111,6.342789185826381e-16,0.26479916875788834]",0
303,23e6f6c8-2cd0-ac1c-e8a1-f2338caa,Ordinary - Unregistered,0.08333333333333333,0.9166666666666666,0.0,12.0,Catch-upper,2,"[0.08333333333333333,0.9166666666666666,0.0]","[0.23480232406764998,1.0116029494775435e-15,0.765197675932349]",2
304,258d2e1f-e3e8-2612-8285-895fb96d,Ordinary - Unregistered,0.75,0.25,0.0,4.0,Follower,0,"[0.75,0.25,0.0]","[0.8288912038783428,6.83327408995846e-16,0.17110879612165658]",0
305,269144fa-ef0e-c81e-52ff-df9a348a,Ordinary - Unregistered,0.23076923076923078,0.6923076923076923,0.07692307692307693,13.0,Catch-upper,2,"[0.23076923076923078,0.6923076923076923,0.07692307692307693]","[0.436374938416409,4.918714444500588e-16,0.5636250615835905]",2
306,270174bf-baf8-aab4-48e3-139fcf47,Ordinary - Unregistered,0.0,0.0,1.0,4.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
307,27080783-250a-3521-f816-6e7b29cf,Ordinary - Unregistered,1.0,0.0,0.0,5.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
308,2c1d08f2-a1ba-6915-db46-1a7721b9,Ordinary - Unregistered,0.0,0.0,1.0,5.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
309,2ee1d86b-74ed-47f3-5733-61cc4821,Ordinary - Unregistered,0.0,0.0,1.0,4.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
310,2f7f0e40-1234-75db-2bcf-bdfbdfbc,Ordinary - Unregistered,1.0,0.0,0.0,6.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
311,31a88be4-13ad-06c2-119c-3551a490,Ordinary - Unregistered,0.1,0.2,0.7,10.0,Independant,1,"[0.1,0.2,0.7]","[0.7656720812525368,2.130127930945807e-15,0.23432791874746106]",0
312,3244a4c0-3f85-3017-5694-2f5647cb,Ordinary - Unregistered,0.8571428571428571,0.0,0.14285714285714285,7.0,Follower,0,"[0.8571428571428571,0.0,0.14285714285714285]","[0.8758237204167517,1.1314138125437576e-15,0.12417627958324713]",0
313,3447bacb-f54d-55c2-592f-3a3ff765,Ordinary - Unregistered,0.25,0.75,0.0,8.0,Catch-upper,2,"[0.25,0.75,0.0]","[0.38778242913983063,5.85689422751798e-16,0.6122175708601687]",2
314,34a3d1d8-74eb-8a4e-0506-b9ca1551,Ordinary - Unregistered,0.25,0.0,0.75,4.0,Independant,1,"[0.25,0.0,0.75]","[0.776771312262794,2.941544746788618e-15,0.22322868773720322]",0
315,35813a40-7aa6-5336-237b-c93f1759,Ordinary - Unregistered,0.125,0.875,0.0,8.0,Catch-upper,2,"[0.125,0.875,0.0]","[0.2693310913533239,8.581373495913879e-16,0.7306689086466753]",2
316,35ce5334-aefb-9a61-d1c3-7f01a776,Ordinary - Unregistered,0.125,0.875,0.0,8.0,Catch-upper,2,"[0.125,0.875,0.0]","[0.2693310913533239,8.581373495913879e-16,0.7306689086466753]",2
317,35daa597-4591-5a82-57a9-1fba2635,Ordinary - Unregistered,1.0,0.0,0.0,4.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
318,367365a7-8d2a-3b00-f3e3-f877be3c,Ordinary - Unregistered,0.2857142857142857,0.7142857142857143,0.0,7.0,Catch-upper,2,"[0.2857142857142857,0.7142857142857143,0.0]","[0.4244890761891998,5.411382318319106e-16,0.5755109238107996]",2
319,3681eecc-7864-c1c1-0024-4d4234be,Ordinary - Unregistered,0.1,0.9,0.0,10.0,Catch-upper,2,"[0.1,0.9,0.0]","[0.24826876673502143,9.45010008463969e-16,0.7517312332649777]",2
320,36a67ef1-5f22-7846-3f95-faec67c9,Ordinary - Unregistered,1.0,0.0,0.0,4.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
321,37ada581-75c2-560e-2eb3-3db3a231,Ordinary - Unregistered,0.2,0.8,0.0,5.0,Catch-upper,2,"[0.2,0.8,0.0]","[0.3381340277355486,6.690194749827728e-16,0.6618659722644507]",2
322,37d73652-37e1-cc5f-6c84-3b9a528c,Ordinary - Unregistered,0.8333333333333334,0.16666666666666666,0.0,6.0,Follower,0,"[0.8333333333333334,0.16666666666666666,0.0]","[0.8694917876908929,9.384000132892502e-16,0.13050821230910617]",0
323,380773a6-f975-22c8-187e-e40fe702,Ordinary - Unregistered,0.75,0.25,0.0,4.0,Follower,0,"[0.75,0.25,0.0]","[0.8288912038783428,6.83327408995846e-16,0.17110879612165658]",0
324,3be7d5a2-f78e-3472-e5ac-fa27ed08,Ordinary - Unregistered,0.0,0.0,1.0,6.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
325,3c370e25-1bd5-c34b-ec40-31117752,Ordinary - Unregistered,0.25,0.75,0.0,4.0,Catch-upper,2,"[0.25,0.75,0.0]","[0.38778242913983063,5.85689422751798e-16,0.6122175708601687]",2
326,3d524e1d-934c-6d53-022b-983c91c3,Ordinary - Unregistered,0.4,0.2,0.4,5.0,Mixed - No predominent behavior,3,"[0.4,0.2,0.4]","[0.7292400367518691,4.534075891189661e-16,0.2707599632481304]",0
327,3d7d0f75-dda5-644d-e527-018ff340,Ordinary - Unregistered,0.09090909090909091,0.09090909090909091,0.8181818181818182,11.0,Independant,1,"[0.09090909090909091,0.09090909090909091,0.8181818181818182]","[0.800590364910295,5.156975436897146e-15,0.19940963508969986]",0
328,3dc06a27-afe4-b105-1f3c-997851c7,Ordinary - Unregistered,0.18181818181818182,0.7272727272727273,0.09090909090909091,11.0,Catch-upper,2,"[0.18181818181818182,0.7272727272727273,0.09090909090909091]","[0.4034327805660519,5.458561748666228e-16,0.5965672194339475]",2
329,3e4346e0-6285-8776-f373-101eac22,Ordinary - Unregistered,1.0,0.0,0.0,5.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
330,3e713aeb-dcb2-d6a8-962f-635df3e8,Ordinary - Unregistered,0.0,0.0,1.0,5.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
331,3fc2e2fe-697a-3255-1a17-4204819d,Ordinary - Unregistered,0.5,0.5,0.0,8.0,Follower,0,"[0.5,0.5,0.0]","[0.6426276043455645,4.454524995303734e-16,0.357372395654435]",0
332,404bc704-6703-c3c0-815e-55c756c5,Ordinary - Unregistered,0.875,0.0,0.125,8.0,Follower,0,"[0.875,0.0,0.125]","[0.8824212763118395,1.2167162519269066e-15,0.11757872368815916]",0
333,4196e8ee-e405-a1e1-4a7f-7d9149a5,Ordinary - Unregistered,0.25,0.75,0.0,4.0,Catch-upper,2,"[0.25,0.75,0.0]","[0.38778242913983063,5.85689422751798e-16,0.6122175708601687]",2
334,42779e7e-90bc-7eac-5aa8-a9874f90,Ordinary - Unregistered,0.36363636363636365,0.2727272727272727,0.36363636363636365,11.0,Mixed - No predominent behavior,3,"[0.36363636363636365,0.2727272727272727,0.36363636363636365]","[0.7048384992562815,4.0013755067430285e-16,0.29516150074371816]",0
335,440d90ef-c7d7-0530-608e-8c0fc440,Ordinary - Unregistered,0.7142857142857143,0.2857142857142857,0.0,7.0,Follower,0,"[0.7142857142857143,0.2857142857142857,0.0]","[0.8083659725910066,6.132898422692097e-16,0.19163402740899274]",0
336,459f5319-edaf-cd53-126d-fdfb12a5,Ordinary - Unregistered,1.0,0.0,0.0,4.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
337,45d78fe4-7d30-3b18-371e-57bb06c7,Ordinary - Unregistered,0.1111111111111111,0.8888888888888888,0.0,9.0,Catch-upper,2,"[0.1111111111111111,0.8888888888888888,0.0]","[0.2575042520419327,9.04601970358226e-16,0.7424957479580664]",2
338,4641102c-f3d3-3878-6d00-1c49a28c,Ordinary - Unregistered,0.2727272727272727,0.09090909090909091,0.6363636363636364,11.0,Independant,1,"[0.2727272727272727,0.09090909090909091,0.6363636363636364]","[0.7572103742280024,1.2953660765844042e-15,0.24278962577199625]",0
339,4a97a9b2-74fe-c9f3-625f-0176bddf,Ordinary - Unregistered,0.3333333333333333,0.0,0.6666666666666666,6.0,Independant,1,"[0.3333333333333333,0.0,0.6666666666666666]","[0.7653644129414635,1.7123587152835506e-15,0.2346355870585349]",0
340,4b21d918-4ac0-0787-3094-37c9432c,Ordinary - Unregistered,0.45454545454545453,0.5454545454545454,0.0,11.0,Catch-upper,2,"[0.45454545454545453,0.5454545454545454,0.0]","[0.5989211809739177,4.456061777634789e-16,0.40107881902608183]",0
341,4bd540f6-e34d-4592-7680-b2735389,Ordinary - Unregistered,1.0,0.0,0.0,6.0,Follower,0,"[1.0,0.0,0.0]","[0.9252810332549992,2.3508275659190983e-15,0.0747189667449984]",0
342,4c4ac589-35f5-76e3-d0a3-fedab6c6,Ordinary - Unregistered,0.5,0.25,0.25,8.0,Follower,0,"[0.5,0.25,0.25]","[0.7344248118090032,3.651943863197098e-16,0.2655751881909964]",0
343,4cc576c8-f218-94be-fef3-4b6fd86e,Ordinary - Unregistered,0.3076923076923077,0.3076923076923077,0.38461538461538464,13.0,Mixed - No predominent behavior,3,"[0.3076923076923077,0.3076923076923077,0.38461538461538464]","[0.6896460258217652,4.233363616612851e-16,0.31035397417823435]",0
344,4d0232bc-202c-ee3a-e58c-e543848c,Ordinary - Unregistered,0.7142857142857143,0.0,0.2857142857142857,7.0,Follower,0,"[0.7142857142857143,0.0,0.2857142857142857]","[0.8237075505400496,7.709109500820416e-16,0.17629244945994962]",0
345,4debb215-7398-77ba-2243-94adbd31,Ordinary - Unregistered,0.1111111111111111,0.0,0.8888888888888888,9.0,Independant,1,"[0.1111111111111111,0.0,0.8888888888888888]","[0.8128950138982459,9.672056230273954e-15,0.18710498610174434]",0
346,4f3771bf-0850-3813-5de9-d0592e66,Ordinary - Unregistered,0.0,0.0,1.0,5.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
347,502b50b6-08fa-b922-9bb6-dbd4d848,Ordinary - Unregistered,0.0,0.0,1.0,5.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
348,53cb26b0-7222-8eb4-ef0d-29e7a801,Ordinary - Unregistered,0.2,0.8,0.0,5.0,Catch-upper,2,"[0.2,0.8,0.0]","[0.3381340277355486,6.690194749827728e-16,0.6618659722644507]",2
349,5409088d-b542-9cac-7fac-9ab00271,Ordinary - Unregistered,0.25,0.75,0.0,12.0,Catch-upper,2,"[0.25,0.75,0.0]","[0.38778242913983063,5.85689422751798e-16,0.6122175708601687]",2
350,5414140f-2888-40b9-e1e2-7984f327,Ordinary - Unregistered,0.0,0.0,1.0,4.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
351,54e1c86d-b289-f693-e3a3-5d393778,Ordinary - Unregistered,0.8333333333333334,0.16666666666666666,0.0,6.0,Follower,0,"[0.8333333333333334,0.16666666666666666,0.0]","[0.8694917876908929,9.384000132892502e-16,0.13050821230910617]",0
352,554558f4-55fd-07df-ddb3-309239ad,Ordinary - Unregistered,0.5,0.0,0.5,4.0,Follower,0,"[0.5,0.0,0.5]","[0.769823439123357,8.629353674372629e-16,0.230176560876642]",0
353,56a4a9a0-7ab4-0a76-0621-b118321b,Ordinary - Unregistered,0.0,0.0,1.0,4.0,Independant,1,"[0.0,0.0,1.0]","[1.2760105472852841e-22,1.0,2.2188005880867885e-23]",1
354,57b97824-05f2-21af-72f1-95f7d697,Ordinary - Unregistered,0.125,0.5,0.375,8.0,Catch-upper,2,"[0.125,0.5,0.375]","[0.6004628826522105,5.714336969177684e-16,0.39953711734778896]",0
355,5bfa22fd-175f-02d2-c446-36369a81,Ordinary - Unregistered,0.09090909090909091,0.0,0.9090909090909091,11.0,Independant,1,"[0.09090909090909091,0.0,0.9090909090909091]","[0.8195230058908476,1.1843330707551639e-14,0.18047699410914064]",0
356,5d557ed3-ce5e-24e4-a66e-aa966d6c,Ordinary - Unregistered,0.5,0.25,0.25,4.0,Follower,0,"[0.5,0.25,0.25]","[0.7344248118090032,3.651943863197098e-16,0.2655751881909964]",0
357,5e97ad83-2b2c-529e-f831-deac0066,Ordinary - Unregistered,0.2,0.6,0.2,5.0,Catch-upper,2,"[0.2,0.6,0.2]","[0.5136349371346877,4.371849141554564e-16,0.4863650628653119]",0
